Sampling_Date,SampleTrackerNo,Year,Month,Season,Operator,co2_treatment,Ring,Block,Collar_Unique_ID,ch4_flux,ch4_mdf,co2_flux,co2_mdf,n2o_flux,n2o_mdf,Sampling_Date_tz
2014-10-16,8330.0,2014,Oct,Spring,Loic,Ambient,6,3,6.5,-28.56,10.914000000000001,133.274,4.315,1.275,4.474,2014-10-16 00:00:00+11:00
2014-10-16,8331.0,2014,Oct,Spring,Loic,Ambient,6,3,6.6,-18.275,10.317,160.57299999999998,4.079,3.33,4.229,2014-10-16 00:00:00+11:00
2014-10-16,8332.0,2014,Oct,Spring,Loic,Ambient,6,3,6.7,-24.054000000000002,10.245,138.452,4.051,10.095,4.199,2014-10-16 00:00:00+11:00
2014-11-18,8333.0,2014,Nov,Spring,Chris,Elevated,1,1,1.0,-17.063,10.052999999999999,71.45,3.975,-1.757,4.121,2014-11-18 00:00:00+11:00
2014-11-18,8334.0,2014,Nov,Spring,Chris,Elevated,1,1,1.1,-21.741,9.66,59.325,3.82,-1.8530000000000002,3.96,2014-11-18 00:00:00+11:00
2014-11-18,8335.0,2014,Nov,Spring,Chris,Elevated,1,1,1.2,-27.651,9.406,87.676,3.719,2.3890000000000002,3.8560000000000003,2014-11-18 00:00:00+11:00
2014-11-18,8336.0,2014,Nov,Spring,Chris,Elevated,1,1,1.4,-24.114,10.002,47.442,3.955,4.1419999999999995,4.1,2014-11-18 00:00:00+11:00
2014-11-18,8337.0,2014,Nov,Spring,Chris,Elevated,1,1,1.5,-26.178,10.116,64.96,4.0,1.189,4.147,2014-11-18 00:00:00+11:00
2014-11-18,8338.0,2014,Nov,Spring,Chris,Elevated,1,1,1.6,-29.649,10.460999999999999,75.584,4.136,-1.166,4.288,2014-11-18 00:00:00+11:00
2014-11-18,8339.0,2014,Nov,Spring,Chris,Elevated,1,1,1.7,-16.608,9.884,67.766,3.908,3.1460000000000004,4.052,2014-11-18 00:00:00+11:00
2014-11-18,8340.0,2014,Nov,Spring,Loic,Ambient,2,1,2.0,-31.554000000000002,10.039,68.469,3.969,1.455,4.115,2014-11-18 00:00:00+11:00
2014-11-18,8341.0,2014,Nov,Spring,Loic,Ambient,2,1,2.1,-13.038,9.871,103.713,3.903,6.468,4.046,2014-11-18 00:00:00+11:00
2014-11-18,8342.0,2014,Nov,Spring,Loic,Ambient,2,1,2.2,-27.61,9.181000000000001,63.067,3.63,-0.03,3.763,2014-11-18 00:00:00+11:00
2014-11-18,8343.0,2014,Nov,Spring,Loic,Ambient,2,1,2.3,-27.443,10.205,68.09,4.035,-0.38299999999999995,4.183,2014-11-18 00:00:00+11:00
2014-11-18,8344.0,2014,Nov,Spring,Loic,Ambient,2,1,2.5,-39.15,10.138,55.663000000000004,4.0089999999999995,-2.685,4.156000000000001,2014-11-18 00:00:00+11:00
2014-11-18,8345.0,2014,Nov,Spring,Loic,Ambient,2,1,2.6,-27.354,10.101,67.476,3.9939999999999998,1.92,4.14,2014-11-18 00:00:00+11:00
2014-11-18,8346.0,2014,Nov,Spring,Loic,Ambient,2,1,2.7,-22.897,10.035,110.604,3.968,-0.948,4.113,2014-11-18 00:00:00+11:00
2014-11-18,8347.0,2014,Nov,Spring,Loic,Ambient,3,2,3.0,-46.718999999999994,9.844,99.184,3.892,-0.013000000000000001,4.035,2014-11-18 00:00:00+11:00
2014-11-18,8348.0,2014,Nov,Spring,Loic,Ambient,3,2,3.1,-45.42100000000001,9.611,60.324,3.8,-1.085,3.94,2014-11-18 00:00:00+11:00
2014-11-18,8349.0,2014,Nov,Spring,Loic,Ambient,3,2,3.2,-39.022,10.191,63.263999999999996,4.029,4.055,4.177,2014-11-18 00:00:00+11:00
2014-11-18,8350.0,2014,Nov,Spring,Loic,Ambient,3,2,3.4,-39.406,10.082,115.155,3.986,1.6909999999999998,4.133,2014-11-18 00:00:00+11:00
2014-11-18,8351.0,2014,Nov,Spring,Loic,Ambient,3,2,3.5,-48.155,9.927,51.028999999999996,3.925,-2.019,4.069,2014-11-18 00:00:00+11:00
2014-11-18,8352.0,2014,Nov,Spring,Loic,Ambient,3,2,3.6,-47.333,9.788,70.607,3.87,-0.114,4.012,2014-11-18 00:00:00+11:00
2014-11-18,8353.0,2014,Nov,Spring,Loic,Ambient,3,2,3.7,-40.038000000000004,9.677999999999999,60.738,3.827,-0.7709999999999999,3.967,2014-11-18 00:00:00+11:00
2014-11-18,8354.0,2014,Nov,Spring,Loic,Elevated,4,2,4.0,-32.314,10.096,91.115,3.992,3.196,4.138,2014-11-18 00:00:00+11:00
2014-11-18,8355.0,2014,Nov,Spring,Loic,Elevated,4,2,4.1,-33.419000000000004,10.387,122.91,4.107,3.949,4.258,2014-11-18 00:00:00+11:00
2014-11-18,8356.0,2014,Nov,Spring,Loic,Elevated,4,2,4.3,-40.686,9.404,106.49700000000001,3.718,-4.106,3.855,2014-11-18 00:00:00+11:00
2014-11-18,8357.0,2014,Nov,Spring,Loic,Elevated,4,2,4.4,-26.456999999999997,9.988999999999999,89.037,3.95,6.14,4.095,2014-11-18 00:00:00+11:00
2014-11-18,8358.0,2014,Nov,Spring,Loic,Elevated,4,2,4.5,-36.891999999999996,9.996,96.213,3.9530000000000003,1.9040000000000001,4.098,2014-11-18 00:00:00+11:00
2014-11-18,8359.0,2014,Nov,Spring,Loic,Elevated,4,2,4.6,-35.602,10.390999999999998,96.137,4.1080000000000005,0.217,4.2589999999999995,2014-11-18 00:00:00+11:00
2014-11-18,8360.0,2014,Nov,Spring,Loic,Elevated,4,2,4.7,-26.918000000000003,9.457,63.077,3.739,0.205,3.8760000000000003,2014-11-18 00:00:00+11:00
2014-11-18,8361.0,2014,Nov,Spring,Chris,Elevated,5,3,5.0,-42.193999999999996,9.376,63.784,3.707,1.6669999999999998,3.843,2014-11-18 00:00:00+11:00
2014-11-18,8362.0,2014,Nov,Spring,Chris,Elevated,5,3,5.1,-46.276,9.595,63.508,3.7939999999999996,-0.8240000000000001,3.9330000000000003,2014-11-18 00:00:00+11:00
2014-11-18,8363.0,2014,Nov,Spring,Chris,Elevated,5,3,5.2,-52.82,9.895,76.404,3.9130000000000003,1.46,4.056,2014-11-18 00:00:00+11:00
2014-11-18,8364.0,2014,Nov,Spring,Chris,Elevated,5,3,5.3,-32.998000000000005,10.06,66.395,3.978,-0.743,4.124,2014-11-18 00:00:00+11:00
2014-11-18,8365.0,2014,Nov,Spring,Chris,Elevated,5,3,5.4,-30.901,10.005,69.42699999999999,3.9560000000000004,-0.579,4.101,2014-11-18 00:00:00+11:00
2014-11-18,8366.0,2014,Nov,Spring,Chris,Elevated,5,3,5.5,-55.871,9.515,86.463,3.762,-4.811,3.9,2014-11-18 00:00:00+11:00
2014-11-18,8367.0,2014,Nov,Spring,Chris,Elevated,5,3,5.6,-48.941,9.981,69.873,3.946,-2.293,4.091,2014-11-18 00:00:00+11:00
2014-11-18,8368.0,2014,Nov,Spring,Chris,Ambient,6,3,6.1,-44.473,10.075,87.20100000000001,3.983,1.2919999999999998,4.13,2014-11-18 00:00:00+11:00
2014-11-18,8369.0,2014,Nov,Spring,Chris,Ambient,6,3,6.2,-45.602,9.949,98.367,3.9339999999999997,-0.747,4.078,2014-11-18 00:00:00+11:00
2014-11-18,8370.0,2014,Nov,Spring,Chris,Ambient,6,3,6.3,-49.227,9.718,92.756,3.842,3.8110000000000004,3.983,2014-11-18 00:00:00+11:00
2014-11-18,8371.0,2014,Nov,Spring,Chris,Ambient,6,3,6.4,-26.609,10.350999999999999,70.347,4.093,4.805,4.243,2014-11-18 00:00:00+11:00
2014-11-18,8372.0,2014,Nov,Spring,Chris,Ambient,6,3,6.5,-48.757,10.54,78.516,4.168,6.395,4.32,2014-11-18 00:00:00+11:00
2014-11-18,8373.0,2014,Nov,Spring,Chris,Ambient,6,3,6.6,-22.816,9.984,102.868,3.948,8.027000000000001,4.093,2014-11-18 00:00:00+11:00
2014-11-18,8374.0,2014,Nov,Spring,Chris,Ambient,6,3,6.7,-52.184,9.878,58.286,3.906,-2.199,4.0489999999999995,2014-11-18 00:00:00+11:00
2014-12-15,8816.0,2014,Dec,Spring,Chris,Elevated,1,1,1.0,-0.966,10.122,190.667,4.002,8.265,4.149,2014-12-15 00:00:00+11:00
2014-12-15,8817.0,2014,Dec,Spring,Chris,Elevated,1,1,1.1,15.179,9.816,214.203,3.8810000000000002,9.467,4.024,2014-12-15 00:00:00+11:00
2014-12-15,8818.0,2014,Dec,Spring,Chris,Elevated,1,1,1.2,13.25,9.426,301.224,3.727,12.645,3.864,2014-12-15 00:00:00+11:00
2014-12-15,8819.0,2014,Dec,Spring,Chris,Elevated,1,1,1.4,-41.381142857142855,34.49,202.138,3.951,35.788000000000004,4.096,2014-12-15 00:00:00+11:00
2014-12-15,8820.0,2014,Dec,Spring,Chris,Elevated,1,1,1.5,-41.381142857142855,34.69,271.173,3.9739999999999998,36.468,4.12,2014-12-15 00:00:00+11:00
2014-12-15,8821.0,2014,Dec,Spring,Chris,Elevated,1,1,1.6,-24.627,10.493,235.74200000000002,4.149,16.939,4.301,2014-12-15 00:00:00+11:00
2014-12-15,8822.0,2014,Dec,Spring,Chris,Elevated,1,1,1.7,-16.71,10.02,246.856,3.9619999999999997,30.309,4.107,2014-12-15 00:00:00+11:00
2014-12-15,8823.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.0,7.901,10.115,246.271,4.0,20.059,4.146,2014-12-15 00:00:00+11:00
2014-12-15,8824.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.1,-2.7748,35.074,245.09900000000002,4.018,19.14,4.165,2014-12-15 00:00:00+11:00
2014-12-15,8825.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.2,-9.921,9.264,181.644,3.6630000000000003,14.864,3.7969999999999997,2014-12-15 00:00:00+11:00
2014-12-15,8826.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.3,-9.61,10.269,270.661,4.06,23.834,4.209,2014-12-15 00:00:00+11:00
2014-12-15,8827.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.5,6.391,10.232000000000001,160.102,4.046,9.755,4.194,2014-12-15 00:00:00+11:00
2014-12-15,8828.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.6,-14.207,10.32,179.761,4.08,24.98,4.23,2014-12-15 00:00:00+11:00
2014-12-15,8829.0,2014,Dec,Spring,Jasmine,Ambient,2,1,2.7,-0.13699999999999998,10.105,301.568,3.9960000000000004,59.32899999999999,4.1419999999999995,2014-12-15 00:00:00+11:00
2014-12-15,8830.0,2014,Dec,Spring,Loic,Ambient,3,2,3.0,-3.263833333333333,13.62557142857143,226.4437142857143,3.9804285714285714,24.565857142857144,4.126142857142857,2014-12-15 00:00:00+11:00
2014-12-15,8831.0,2014,Dec,Spring,Loic,Ambient,3,2,3.1,-13.807,9.687000000000001,170.412,3.83,5.62,3.971,2014-12-15 00:00:00+11:00
2014-12-15,8832.0,2014,Dec,Spring,Loic,Ambient,3,2,3.2,-20.636,10.277000000000001,202.048,4.063,-6.103,4.212,2014-12-15 00:00:00+11:00
2014-12-15,8833.0,2014,Dec,Spring,Loic,Ambient,3,2,3.4,-29.141,10.04,241.805,3.97,-0.998,4.115,2014-12-15 00:00:00+11:00
2014-12-15,8834.0,2014,Dec,Spring,Loic,Ambient,3,2,3.5,-23.355,10.017999999999999,172.88299999999998,3.9610000000000003,-3.01,4.106,2014-12-15 00:00:00+11:00
2014-12-15,8835.0,2014,Dec,Spring,Loic,Ambient,3,2,3.6,-25.013,9.805,216.35299999999998,3.877,6.691,4.019,2014-12-15 00:00:00+11:00
2014-12-15,8836.0,2014,Dec,Spring,Loic,Ambient,3,2,3.7,-22.131,9.812000000000001,199.449,3.88,1.455,4.022,2014-12-15 00:00:00+11:00
2014-12-15,8837.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.0,-30.471999999999998,10.32,285.07,4.08,-11.675,4.23,2014-12-15 00:00:00+11:00
2014-12-15,8838.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.1,10.636,10.758,276.874,4.254,-1.526,4.41,2014-12-15 00:00:00+11:00
2014-12-15,8839.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.3,-21.971999999999998,9.604,434.025,3.7969999999999997,12.376,3.937,2014-12-15 00:00:00+11:00
2014-12-15,8840.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.4,-30.883000000000003,10.181000000000001,221.93900000000002,4.025,13.940999999999999,4.173,2014-12-15 00:00:00+11:00
2014-12-15,8841.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.5,-21.06,10.047,230.457,3.9730000000000003,10.919,4.118,2014-12-15 00:00:00+11:00
2014-12-15,8842.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.6,-79.294,36.778,266.566,4.213,20.055999999999997,4.368,2014-12-15 00:00:00+11:00
2014-12-15,8843.0,2014,Dec,Spring,Jasmine,Elevated,4,2,4.7,-3.52,9.619,151.17600000000002,3.803,14.648,3.943,2014-12-15 00:00:00+11:00
2014-12-15,8844.0,2014,Dec,Spring,Loic,Elevated,5,3,5.0,-25.834,9.496,186.454,3.755,5.9510000000000005,3.8930000000000002,2014-12-15 00:00:00+11:00
2014-12-15,8845.0,2014,Dec,Spring,Loic,Elevated,5,3,5.1,-44.004,9.627,222.96900000000002,3.806,0.642,3.946,2014-12-15 00:00:00+11:00
2014-12-15,8846.0,2014,Dec,Spring,Loic,Elevated,5,3,5.2,-44.36,9.907,257.442,3.917,16.974,4.061,2014-12-15 00:00:00+11:00
2014-12-15,8847.0,2014,Dec,Spring,Loic,Elevated,5,3,5.3,-32.617,10.089,209.484,3.989,-8.165,4.135,2014-12-15 00:00:00+11:00
2014-12-15,8848.0,2014,Dec,Spring,Loic,Elevated,5,3,5.4,-36.777,10.072000000000001,217.27700000000002,3.983,-13.254000000000001,4.129,2014-12-15 00:00:00+11:00
2014-12-15,8849.0,2014,Dec,Spring,Loic,Elevated,5,3,5.5,-28.404,9.536,310.762,3.7710000000000004,1.645,3.909,2014-12-15 00:00:00+11:00
2014-12-15,8850.0,2014,Dec,Spring,Loic,Elevated,5,3,5.6,-25.223571428571432,13.900999999999998,266.58671428571427,4.020714285714286,8.391285714285713,4.1684285714285725,2014-12-15 00:00:00+11:00
2014-12-15,8851.0,2014,Dec,Spring,Chris,Ambient,6,3,6.1,-34.334,10.115,273.138,4.0,36.089,4.146,2014-12-15 00:00:00+11:00
2014-12-15,8852.0,2014,Dec,Spring,Chris,Ambient,6,3,6.2,-21.664,9.999,270.155,3.9539999999999997,37.537,4.099,2014-12-15 00:00:00+11:00
2014-12-15,8853.0,2014,Dec,Spring,Chris,Ambient,6,3,6.3,-25.49,9.737,259.01,3.85,86.132,13.776,2014-12-15 00:00:00+11:00
2014-12-15,8854.0,2014,Dec,Spring,Chris,Ambient,6,3,6.4,-11.931,10.386,237.282,4.107,7.297999999999999,4.257,2014-12-15 00:00:00+11:00
2014-12-15,8855.0,2014,Dec,Spring,Chris,Ambient,6,3,6.5,-7.031000000000001,10.575,222.59,4.1819999999999995,13.050999999999998,4.335,2014-12-15 00:00:00+11:00
2014-12-15,8856.0,2014,Dec,Spring,Chris,Ambient,6,3,6.6,-25.413,10.017000000000001,230.87,3.9610000000000003,37.473,4.106,2014-12-15 00:00:00+11:00
2014-12-15,8857.0,2014,Dec,Spring,Chris,Ambient,6,3,6.7,-43.412,9.967,208.24400000000003,3.9410000000000003,4.751,4.086,2014-12-15 00:00:00+11:00
2015-06-02,9140.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.0,-19.855,10.401,180.458,4.113,-0.8540000000000001,4.263,2015-06-02 00:00:00+10:00
2015-06-02,9141.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.1,-12.129000000000001,10.001,199.447,3.955,13.455,4.1,2015-06-02 00:00:00+10:00
2015-06-02,9142.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.2,-15.425,9.714,199.44799999999998,3.841,-2.61,3.9819999999999998,2015-06-02 00:00:00+10:00
2015-06-02,9143.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.4,4.129,10.305,195.99900000000002,4.075,14.600999999999999,4.224,2015-06-02 00:00:00+10:00
2015-06-02,9144.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.5,-10.662,10.385,227.149,4.106,16.132,4.257,2015-06-02 00:00:00+10:00
2015-06-02,9145.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.6,-32.383,10.922,220.18900000000002,4.319,-3.148,4.477,2015-06-02 00:00:00+10:00
2015-06-02,9146.0,2015,Feb,Summer,Jasmine,Elevated,1,1,1.7,-24.182142857142857,10.113714285714286,243.0412857142857,3.9992857142857146,31.761571428571425,5.543571428571428,2015-06-02 00:00:00+10:00
2015-06-02,9147.0,2015,Feb,Summer,Chris,Ambient,2,1,2.0,0.914,10.38,188.855,4.104,16.108,4.255,2015-06-02 00:00:00+10:00
2015-06-02,9148.0,2015,Feb,Summer,Chris,Ambient,2,1,2.1,0.10800000000000001,10.272,274.807,4.062,16.413,4.211,2015-06-02 00:00:00+10:00
2015-06-02,9149.0,2015,Feb,Summer,Chris,Ambient,2,1,2.2,-9.193999999999999,9.464,160.894,3.742,-0.9159999999999999,3.8789999999999996,2015-06-02 00:00:00+10:00
2015-06-02,9150.0,2015,Feb,Summer,Chris,Ambient,2,1,2.3,12.704,10.447000000000001,247.74900000000002,4.131,-2.109,4.282,2015-06-02 00:00:00+10:00
2015-06-02,9151.0,2015,Feb,Summer,Chris,Ambient,2,1,2.5,-2.474,10.503,163.997,4.1530000000000005,54.123999999999995,14.859000000000002,2015-06-02 00:00:00+10:00
2015-06-02,9152.0,2015,Feb,Summer,Chris,Ambient,2,1,2.6,-5.301,10.498,173.304,4.151,15.847999999999999,4.303,2015-06-02 00:00:00+10:00
2015-06-02,9153.0,2015,Feb,Summer,Chris,Ambient,2,1,2.7,-8.184,10.334000000000001,270.026,4.086,24.587,4.236000000000001,2015-06-02 00:00:00+10:00
2015-06-02,9154.0,2015,Feb,Summer,Loic,Ambient,3,2,3.0,-15.998,10.029,252.563,3.965,3.2560000000000002,4.111000000000001,2015-06-02 00:00:00+10:00
2015-06-02,9155.0,2015,Feb,Summer,Loic,Ambient,3,2,3.1,-31.219,9.85,197.955,3.895,4.0,4.038,2015-06-02 00:00:00+10:00
2015-06-02,9156.0,2015,Feb,Summer,Loic,Ambient,3,2,3.2,-20.818,10.380999999999998,196.69099999999997,4.105,6.615,4.255,2015-06-02 00:00:00+10:00
2015-06-02,9157.0,2015,Feb,Summer,Loic,Ambient,3,2,3.4,-33.278,10.218,231.24900000000002,4.04,-0.27399999999999997,4.189,2015-06-02 00:00:00+10:00
2015-06-02,9158.0,2015,Feb,Summer,Loic,Ambient,3,2,3.5,-21.543000000000003,10.152000000000001,202.658,4.013999999999999,5.1370000000000005,4.1610000000000005,2015-06-02 00:00:00+10:00
2015-06-02,9159.0,2015,Feb,Summer,Loic,Ambient,3,2,3.6,-22.28,10.064,241.274,3.9789999999999996,6.308,4.125,2015-06-02 00:00:00+10:00
2015-06-02,9160.0,2015,Feb,Summer,Loic,Ambient,3,2,3.7,-16.634,9.908,192.65099999999998,3.918,2.582,4.061,2015-06-02 00:00:00+10:00
2015-06-02,9161.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.0,-23.109999999999996,10.085999999999999,216.43442857142855,3.9879999999999995,3.9462857142857146,4.134285714285714,2015-06-02 00:00:00+10:00
2015-06-02,9162.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.1,12.292,10.785,342.985,4.265,7.6739999999999995,4.421,2015-06-02 00:00:00+10:00
2015-06-02,9163.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.3,-19.868,9.732000000000001,226.47400000000002,3.8480000000000003,7.376,3.989,2015-06-02 00:00:00+10:00
2015-06-02,9164.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.4,-20.61,10.356,230.142,4.095,2.221,4.245,2015-06-02 00:00:00+10:00
2015-06-02,9165.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.5,-22.388,10.293,233.33900000000003,4.07,0.8170000000000001,4.218999999999999,2015-06-02 00:00:00+10:00
2015-06-02,9166.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.6,-29.063000000000002,10.786,200.239,4.265,29.89,4.421,2015-06-02 00:00:00+10:00
2015-06-02,9167.0,2015,Feb,Summer,Jasmine,Elevated,4,2,4.7,-19.05,9.677999999999999,211.019,3.827,-10.757,3.967,2015-06-02 00:00:00+10:00
2015-06-02,9168.0,2015,Feb,Summer,Chris,Elevated,5,3,5.0,-25.305,9.753,185.097,3.8560000000000003,21.346999999999998,3.998,2015-06-02 00:00:00+10:00
2015-06-02,9169.0,2015,Feb,Summer,Chris,Elevated,5,3,5.1,-38.946999999999996,9.937999999999999,208.584,3.93,-8.413,4.074,2015-06-02 00:00:00+10:00
2015-06-02,9170.0,2015,Feb,Summer,Chris,Elevated,5,3,5.2,-39.728,10.162,213.56900000000002,4.018,-4.434,4.166,2015-06-02 00:00:00+10:00
2015-06-02,9171.0,2015,Feb,Summer,Chris,Elevated,5,3,5.3,-20.676,10.285,195.905,4.067,5.735,4.216,2015-06-02 00:00:00+10:00
2015-06-02,9172.0,2015,Feb,Summer,Chris,Elevated,5,3,5.4,-16.117,10.354000000000001,198.479,4.093999999999999,-34.258,4.244,2015-06-02 00:00:00+10:00
2015-06-02,9173.0,2015,Feb,Summer,Chris,Elevated,5,3,5.5,-30.396,9.814,278.093,3.88,4.798,4.023,2015-06-02 00:00:00+10:00
2015-06-02,9174.0,2015,Feb,Summer,Chris,Elevated,5,3,5.6,-42.81100000000001,10.248,185.863,4.052,5.52,4.2010000000000005,2015-06-02 00:00:00+10:00
2015-06-02,9175.0,2015,Feb,Summer,Loic,Ambient,6,3,6.1,-46.11600000000001,10.357999999999999,288.965,4.096,4.252,4.246,2015-06-02 00:00:00+10:00
2015-06-02,9176.0,2015,Feb,Summer,Loic,Ambient,6,3,6.2,-37.153,10.24,368.795,4.0489999999999995,17.837,4.197,2015-06-02 00:00:00+10:00
2015-06-02,9177.0,2015,Feb,Summer,Loic,Ambient,6,3,6.3,-30.568571428571428,34.274,244.71099999999998,3.926,17.262999999999998,4.07,2015-06-02 00:00:00+10:00
2015-06-02,9178.0,2015,Feb,Summer,Loic,Ambient,6,3,6.4,-40.03,10.460999999999999,246.542,4.136,12.729000000000001,4.288,2015-06-02 00:00:00+10:00
2015-06-02,9179.0,2015,Feb,Summer,Loic,Ambient,6,3,6.5,0.168,10.652000000000001,306.312,4.212,50.652,4.3660000000000005,2015-06-02 00:00:00+10:00
2015-06-02,9180.0,2015,Feb,Summer,Loic,Ambient,6,3,6.6,-17.24,10.094,288.845,3.991,25.984,4.137,2015-06-02 00:00:00+10:00
2015-06-02,9181.0,2015,Feb,Summer,Loic,Ambient,6,3,6.7,-36.808,10.049,213.78799999999998,3.9730000000000003,11.693,4.119,2015-06-02 00:00:00+10:00
2015-07-07,10678.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.0,-11.204,10.720999999999998,71.283,4.239,2.575,4.395,2015-07-07 00:00:00+10:00
2015-07-07,10679.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.1,9.26,10.359000000000002,51.388000000000005,4.096,9.142000000000001,4.246,2015-07-07 00:00:00+10:00
2015-07-07,10680.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.2,24.971,10.052999999999999,61.105,3.975,19.979,4.121,2015-07-07 00:00:00+10:00
2015-07-07,10681.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.4,-11.110999999999999,10.594000000000001,71.499,4.189,57.131,4.342,2015-07-07 00:00:00+10:00
2015-07-07,10682.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.5,-13.929,10.749,44.70399999999999,4.25,5.898,4.406000000000001,2015-07-07 00:00:00+10:00
2015-07-07,10683.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.6,3.2319999999999998,11.319,75.28399999999999,4.475,9.948,4.64,2015-07-07 00:00:00+10:00
2015-07-07,10684.0,2015,Jul,Winter,Jasmine,Elevated,1,1,1.7,-6.819,10.555,37.64,4.1739999999999995,9.115,4.327,2015-07-07 00:00:00+10:00
2015-07-07,10685.0,2015,Jul,Winter,Loic,Ambient,2,1,2.0,-2.086,10.777000000000001,49.229,4.261,18.928,4.417,2015-07-07 00:00:00+10:00
2015-07-07,10686.0,2015,Jul,Winter,Loic,Ambient,2,1,2.1,-4.934,10.657,79.737,4.2139999999999995,10.954,4.369,2015-07-07 00:00:00+10:00
2015-07-07,10687.0,2015,Jul,Winter,Loic,Ambient,2,1,2.2,1.357,9.808,48.01,3.878,23.779,4.02,2015-07-07 00:00:00+10:00
2015-07-07,10688.0,2015,Jul,Winter,Loic,Ambient,2,1,2.3,-5.5089999999999995,10.758,86.098,4.254,255.28,4.41,2015-07-07 00:00:00+10:00
2015-07-07,10689.0,2015,Jul,Winter,Loic,Ambient,2,1,2.5,-6.571000000000001,10.880999999999998,76.432,4.303,9.478,4.46,2015-07-07 00:00:00+10:00
2015-07-07,10690.0,2015,Jul,Winter,Loic,Ambient,2,1,2.6,-0.7999999999999997,10.62142857142857,58.98614285714285,4.199714285714286,16.25542857142857,4.353857142857143,2015-07-07 00:00:00+10:00
2015-07-07,10691.0,2015,Jul,Winter,Loic,Ambient,2,1,2.7,-1.0170000000000001,10.687999999999999,55.115,4.226,191.528,4.381,2015-07-07 00:00:00+10:00
2015-07-07,10692.0,2015,Jul,Winter,Chris,Ambient,3,2,3.0,-3.1266666666666665,10.594833333333334,65.77016666666667,4.189333333333333,84.99116666666667,4.342833333333334,2015-07-07 00:00:00+10:00
2015-07-07,10693.0,2015,Jul,Winter,Chris,Ambient,3,2,3.1,-2.123,10.09,54.256,3.99,4.89,4.136,2015-07-07 00:00:00+10:00
2015-07-07,10694.0,2015,Jul,Winter,Chris,Ambient,3,2,3.2,3.886,10.564,60.381,4.177,14.145999999999999,4.33,2015-07-07 00:00:00+10:00
2015-07-07,10695.0,2015,Jul,Winter,Chris,Ambient,3,2,3.4,-1.495,10.46,67.249,4.136,6.695,4.287,2015-07-07 00:00:00+10:00
2015-07-07,10696.0,2015,Jul,Winter,Chris,Ambient,3,2,3.5,-3.1266666666666665,10.41,63.534,4.1160000000000005,37.69,4.2669999999999995,2015-07-07 00:00:00+10:00
2015-07-07,10697.0,2015,Jul,Winter,Chris,Ambient,3,2,3.6,-2.04,10.304,78.445,4.074,9.441,4.224,2015-07-07 00:00:00+10:00
2015-07-07,10698.0,2015,Jul,Winter,Chris,Ambient,3,2,3.7,-2.551,10.082,66.107,3.987,1.084,4.133,2015-07-07 00:00:00+10:00
2015-07-07,10699.0,2015,Jul,Winter,Jasmine,Elevated,4,2,4.0,-0.8646,37.162,64.99533333333333,14.694,12.324333333333334,15.232999999999999,2015-07-07 00:00:00+10:00
2015-07-07,10700.0,2015,Jul,Winter,Jasmine,Elevated,4,2,4.1,-4.513,11.102,92.54700000000001,4.39,6.466,4.551,2015-07-07 00:00:00+10:00
2015-07-07,10701.0,2015,Jul,Winter,Jasmine,Elevated,4,2,4.3,7.1339999999999995,10.007,60.855,3.957,3.9530000000000003,4.102,2015-07-07 00:00:00+10:00
2015-07-07,10702.0,2015,Jul,Winter,Jasmine,Elevated,4,2,4.4,-4.24,10.658,55.308,4.2139999999999995,2.978,4.369,2015-07-07 00:00:00+10:00
2015-07-07,10703.0,2015,Jul,Winter,Jasmine,Elevated,4,2,4.5,-8.366,10.579,94.042,4.183,4.511,4.336,2015-07-07 00:00:00+10:00
